Session,Market,Period,SubjectID,FundShown,Cash_pre,Shares_pre,LastPrice,Fundamental,Dividend,UnitsBuy,UnitsSell,AvgBuyPrice,AvgSellPrice,TradingProfit,Shares_t,Cash_t,DivEarn
1,1,1,1,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,2,1,600.0,4,388.08,360,60,1,1,388.08,388.08,0.0,4,840.0,240
1,1,1,3,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,4,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,5,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,6,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,7,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,8,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,9,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,10,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,11,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,1,12,1,600.0,4,388.08,360,60,0,0,0.0,0.0,0.0,4,840.0,240
1,1,2,1,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,2,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,3,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,4,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,5,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,6,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,7,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,8,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,9,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,10,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,2,11,1,840.0,4,441.3,336,28,1,1,441.3,441.3,0.0,4,952.0,112
1,1,2,12,1,840.0,4,441.3,336,28,0,0,0.0,0.0,0.0,4,952.0,112
1,1,3,1,1,952.0,4,462.07,312,60,2,1,464.95,467.7,-462.19,5,789.8100000000001,300
1,1,3,2,1,952.0,4,462.07,312,60,0,0,0.0,0.0,0.0,4,1192.0,240
1,1,3,3,1,952.0,4,462.07,312,60,2,1,468.38,459.28000000000003,-477.48,5,774.52,300
1,1,3,4,1,952.0,4,462.07,312,60,2,0,466.84000000000003,0.0,-933.6800000000001,6,378.32,360
1,1,3,5,1,952.0,4,462.07,312,60,0,1,0.0,466.84000000000003,466.84000000000003,3,1598.8400000000001,180
1,1,3,6,1,952.0,4,462.07,312,60,0,1,0.0,474.69,474.69,3,1606.69,180
1,1,3,7,1,952.0,4,462.07,312,60,0,1,0.0,462.19,462.19,3,1594.19,180
1,1,3,8,1,952.0,4,462.07,312,60,0,1,0.0,470.75,470.75,3,1602.75,180
1,1,3,9,1,952.0,4,462.07,312,60,0,1,0.0,462.07,462.07,3,1594.07,180
1,1,3,10,1,952.0,4,462.07,312,60,0,1,0.0,464.2,464.2,3,1596.2,180
1,1,3,11,1,952.0,4,462.07,312,60,2,1,467.48,474.40000000000003,-460.55,5,791.45,300
1,1,3,12,1,952.0,4,462.07,312,60,2,1,465.92,465.01,-466.84000000000003,5,785.16,300
1,1,4,1,1,789.8099975585938,5,553.69,288,0,0,1,0.0,547.3000000000001,547.3000000000001,4,1337.1100000000001,0
1,1,4,2,1,1192.0,4,553.69,288,0,2,1,551.07,541.34,-560.8000000000001,5,631.2,0
1,1,4,3,1,774.5199890136719,5,553.69,288,0,1,1,534.41,553.69,19.28,5,793.8000000000001,0
1,1,4,4,1,378.32000732421875,6,553.69,288,0,0,1,0.0,545.98,545.98,5,924.3000000000001,0
1,1,4,5,1,1598.8399963378906,3,553.69,288,0,2,1,547.17,551.51,-542.84,4,1056.0,0
1,1,4,6,1,1606.6900024414062,3,553.69,288,0,2,1,539.47,540.19,-538.74,4,1067.95,0
1,1,4,7,1,1594.1900024414062,3,553.69,288,0,0,1,0.0,548.45,548.45,2,2142.64,0
1,1,4,8,1,1602.75,3,553.69,288,0,2,1,546.42,534.41,-558.44,4,1044.31,0
1,1,4,9,1,1594.0700073242188,3,553.69,288,0,2,1,544.11,538.74,-549.48,4,1044.59,0
1,1,4,10,1,1596.2000122070312,3,553.69,288,0,0,1,0.0,548.37,548.37,2,2144.57,0
1,1,4,11,1,791.4499816894531,5,553.69,288,0,1,1,547.3000000000001,532.69,-14.61,5,776.84,0
1,1,4,12,1,785.1600341796875,5,553.69,288,0,0,1,0.0,555.53,555.53,4,1340.69,0
1,1,5,1,1,1337.1099853515625,4,681.0500000000001,264,60,0,0,0.0,0.0,0.0,4,1577.1100000000001,240
1,1,5,2,1,631.2000122070312,5,681.0500000000001,264,60,0,0,0.0,0.0,0.0,5,931.2,300
1,1,5,3,1,793.8000183105469,5,681.0500000000001,264,60,0,0,0.0,0.0,0.0,5,1093.8,300
1,1,5,4,1,924.2999877929688,5,681.0500000000001,264,60,0,0,0.0,0.0,0.0,5,1224.3,300
1,1,5,5,1,1056.0000305175781,4,681.0500000000001,264,60,0,0,0.0,0.0,0.0,4,1296.0,240
1,1,5,6,1,1067.949951171875,4,681.0500000000001,264,60,0,0,0.0,0.0,0.0,4,1307.95,240
1,1,5,7,1,2142.6400146484375,2,681.0500000000001,264,60,0,0,0.0,0.0,0.0,2,2262.64,120
1,1,5,8,1,1044.3099975585938,4,681.0500000000001,264,60,0,0,0.0,0.0,0.0,4,1284.31,240
1,1,5,9,1,1044.5900268554688,4,681.0500000000001,264,60,0,0,0.0,0.0,0.0,4,1284.59,240
1,1,5,10,1,2144.5700073242188,2,681.0500000000001,264,60,0,0,0.0,0.0,0.0,2,2264.57,120
1,1,5,11,1,776.8399963378906,5,681.0500000000001,264,60,1,1,681.0500000000001,681.0500000000001,0.0,5,1076.84,300
1,1,5,12,1,1340.6900634765625,4,681.0500000000001,264,60,0,0,0.0,0.0,0.0,4,1580.69,240
1,1,6,1,1,1577.1099853515625,4,564.54,240,8,0,1,0.0,555.63,555.63,3,2156.7400000000002,24
1,1,6,2,1,931.2000122070312,5,564.54,240,8,0,1,0.0,560.24,560.24,4,1523.44,32
1,1,6,3,1,1093.8000183105469,5,564.54,240,8,0,1,0.0,564.54,564.54,4,1690.3400000000001,32
1,1,6,4,1,1224.2999877929688,5,564.54,240,8,0,1,0.0,554.4,554.4,4,1810.7,32
1,1,6,5,1,1296.0000305175781,4,564.54,240,8,0,1,0.0,565.03,565.03,3,1885.03,24
1,1,6,6,1,1307.949951171875,4,564.54,240,8,2,1,557.72,550.91,-564.54,5,783.41,40
1,1,6,7,1,2262.6400146484375,2,564.54,240,8,3,0,560.63,0.0,-1681.88,5,620.76,40
1,1,6,8,1,1284.3099975585938,4,564.54,240,8,0,1,0.0,553.6,553.6,3,1861.91,24
1,1,6,9,1,1284.5900268554688,4,564.54,240,8,0,1,0.0,561.97,561.97,3,1870.56,24
1,1,6,10,1,2264.5700073242188,2,564.54,240,8,4,0,558.83,0.0,-2235.3,6,77.27,48
1,1,6,11,1,1076.8399963378906,5,564.54,240,8,1,1,557.8000000000001,557.8000000000001,0.0,5,1116.84,40
1,1,6,12,1,1580.6900634765625,4,564.54,240,8,0,1,0.0,566.3100000000001,566.3100000000001,3,2171.0,24
1,1,7,1,1,2156.739990234375,3,430.21000000000004,216,60,0,1,0.0,430.21000000000004,430.21000000000004,2,2706.9500000000003,120
1,1,7,2,1,1523.4400024414062,4,430.21000000000004,216,60,3,1,430.76,433.61,-858.66,6,1024.78,360
1,1,7,3,1,1690.3399963378906,4,430.21000000000004,216,60,3,1,434.07,431.85,-870.37,6,1179.97,360
1,1,7,4,1,1810.7000122070312,4,430.21000000000004,216,60,0,1,0.0,423.88,423.88,3,2414.58,180
1,1,7,5,1,1885.0300598144531,3,430.21000000000004,216,60,4,1,428.16,420.19,-1292.44,6,952.59,360
1,1,7,6,1,783.4099731445312,5,430.21000000000004,216,60,1,2,430.87,427.85,424.83,4,1448.24,240
1,1,7,7,1,620.760009765625,5,430.21000000000004,216,60,0,2,0.0,425.59000000000003,851.1800000000001,3,1651.94,180
1,1,7,8,1,1861.9099731445312,3,430.21000000000004,216,60,0,1,0.0,426.43,426.43,2,2408.34,120
1,1,7,9,1,1870.5599975585938,3,430.21000000000004,216,60,0,1,0.0,424.2,424.2,2,2414.76,120
1,1,7,10,1,77.26995849609375,6,430.21000000000004,216,60,0,2,0.0,426.62,853.24,4,1170.51,240
1,1,7,11,1,1116.8399963378906,5,430.21000000000004,216,60,0,2,0.0,437.8,875.6,3,2172.44,180
1,1,7,12,1,2171.0000610351562,3,430.21000000000004,216,60,5,1,424.23,433.05,-1688.1000000000001,7,902.9,420
1,1,8,1,1,2706.949981689453,2,508.32,192,8,5,0,502.35,0.0,-2511.73,7,251.22,56
1,1,8,2,1,1024.7799682617188,6,508.32,192,8,2,1,504.77000000000004,499.89,-509.64,7,571.14,56
1,1,8,3,1,1179.9700317382812,6,508.32,192,8,0,1,0.0,509.97,509.97,5,1729.94,40
1,1,8,4,1,2414.5800170898438,3,508.32,192,8,0,1,0.0,506.09000000000003,506.09000000000003,2,2936.67,16
1,1,8,5,1,952.5900573730469,6,508.32,192,8,0,1,0.0,508.32,508.32,5,1500.91,40
1,1,8,6,1,1448.239990234375,4,508.32,192,8,0,1,0.0,499.09000000000003,499.09000000000003,3,1971.3300000000002,24
1,1,8,7,1,1651.9400024414062,3,508.32,192,8,0,1,0.0,497.18,497.18,2,2165.12,16
1,1,8,8,1,2408.3399658203125,2,508.32,192,8,0,0,0.0,0.0,0.0,2,2424.34,16
1,1,8,9,1,2414.760009765625,2,508.32,192,8,0,0,0.0,0.0,0.0,2,2430.76,16
1,1,8,10,1,1170.5099487304688,4,508.32,192,8,0,0,0.0,0.0,0.0,4,1202.51,32
1,1,8,11,1,2172.439971923828,3,508.32,192,8,0,1,0.0,499.40000000000003,499.40000000000003,2,2687.84,16
1,1,8,12,1,902.900146484375,7,508.32,192,8,1,1,499.89,501.21000000000004,1.32,7,960.22,56
1,1,9,1,1,251.22000122070312,7,341.52,168,28,0,2,0.0,349.06,698.12,5,1089.34,140
1,1,9,2,1,571.1399536132812,7,341.52,168,28,0,2,0.0,349.3,698.6,5,1409.74,140
1,1,9,3,1,1729.9400329589844,5,341.52,168,28,4,1,350.66,345.27,-1057.3600000000001,8,896.58,224
1,1,9,4,1,2936.6700134277344,2,341.52,168,28,6,1,350.31,353.86,-1748.01,7,1384.66,196
1,1,9,5,1,1500.9100646972656,5,341.52,168,28,0,1,0.0,350.62,350.62,4,1963.53,112
1,1,9,6,1,1971.3299865722656,3,341.52,168,28,0,1,0.0,355.24,355.24,2,2382.57,56
1,1,9,7,1,2165.1199951171875,2,341.52,168,28,0,1,0.0,339.93,339.93,1,2533.05,28
1,1,9,8,1,2424.3399658203125,2,341.52,168,28,0,1,0.0,347.35,347.35,1,2799.69,28
1,1,9,9,1,2430.760009765625,2,341.52,168,28,0,1,0.0,341.52,341.52,1,2800.28,28
1,1,9,10,1,1202.5099487304688,4,341.52,168,28,3,1,346.85,360.54,-680.01,6,690.5,168
1,1,9,11,1,2687.8399658203125,2,341.52,168,28,0,1,0.0,350.23,350.23,1,3066.07,28
1,1,9,12,1,960.2201232910156,7,341.52,168,28,2,2,344.1,345.98,3.77,7,1159.99,196
1,1,10,1,1,1089.3399963378906,5,282.31,144,0,0,1,0.0,281.81,281.81,4,1371.15,0
1,1,10,2,1,1409.7399291992188,5,282.31,144,0,0,1,0.0,277.66,277.66,4,1687.4,0
1,1,10,3,1,896.5800170898438,8,282.31,144,0,3,1,280.66,282.31,-559.6800000000001,10,336.90000000000003,0
1,1,10,4,1,1384.6598815917969,7,282.31,144,0,0,1,0.0,277.87,277.87,6,1662.53,0
1,1,10,5,1,1963.5300598144531,4,282.31,144,0,0,1,0.0,275.74,275.74,3,2239.27,0
1,1,10,6,1,2382.5699768066406,2,282.31,144,0,0,0,0.0,0.0,0.0,2,2382.57,0
1,1,10,7,1,2533.0499877929688,1,282.31,144,0,0,0,0.0,0.0,0.0,1,2533.05,0
1,1,10,8,1,2799.689971923828,1,282.31,144,0,0,0,0.0,0.0,0.0,1,2799.69,0
1,1,10,9,1,2800.279998779297,1,282.31,144,0,0,0,0.0,0.0,0.0,1,2800.28,0
1,1,10,10,1,690.4999084472656,6,282.31,144,0,0,1,0.0,283.01,283.01,5,973.51,0
1,1,10,11,1,3066.0699768066406,1,282.31,144,0,0,0,0.0,0.0,0.0,1,3066.07,0
1,1,10,12,1,1159.9900817871094,7,282.31,144,0,4,1,277.35,272.97,-836.41,10,323.58,0
1,1,11,1,1,1371.1499938964844,4,182.36,120,8,0,2,0.0,187.79,375.59000000000003,2,1762.74,16
1,1,11,2,1,1687.3999328613281,4,182.36,120,8,6,2,185.14000000000001,190.15,-730.58,8,1020.82,64
1,1,11,3,1,336.9000244140625,10,182.36,120,8,0,3,0.0,181.18,543.55,7,936.45,56
1,1,11,4,1,1662.5298767089844,6,182.36,120,8,0,3,0.0,188.83,566.5,3,2253.03,24
1,1,11,5,1,2239.270050048828,3,182.36,120,8,0,2,0.0,180.8,361.6,1,2608.87,8
1,1,11,6,1,2382.5699768066406,2,182.36,120,8,0,1,0.0,199.68,199.68,1,2590.25,8
1,1,11,7,1,2533.0499877929688,1,182.36,120,8,0,1,0.0,193.49,193.49,0,2726.54,0
1,1,11,8,1,2799.689971923828,1,182.36,120,8,0,1,0.0,187.62,187.62,0,2987.31,0
1,1,11,9,1,2800.279998779297,1,182.36,120,8,6,1,185.39000000000001,181.98,-930.35,6,1917.93,48
1,1,11,10,1,973.5099182128906,5,182.36,120,8,5,3,182.41,184.48,-358.59000000000003,7,670.92,56
1,1,11,11,1,3066.0699768066406,1,182.36,120,8,6,1,189.84,187.32,-951.73,6,2162.34,48
1,1,11,12,1,323.580078125,10,182.36,120,8,0,3,0.0,181.07,543.22,7,922.8000000000001,56
1,1,12,1,1,1762.739990234375,2,227.79,96,0,0,0,0.0,0.0,0.0,2,1762.74,0
1,1,12,2,1,1020.8199462890625,8,227.79,96,0,0,2,0.0,229.56,459.12,6,1479.94,0
1,1,12,3,1,936.4500122070312,7,227.79,96,0,0,2,0.0,226.84,453.67,5,1390.1200000000001,0
1,1,12,4,1,2253.0298767089844,3,227.79,96,0,0,0,0.0,0.0,0.0,3,2253.03,0
1,1,12,5,1,2608.8700561523438,1,227.79,96,0,6,0,228.22,0.0,-1369.33,7,1239.54,0
1,1,12,6,1,2590.249969482422,1,227.79,96,0,0,0,0.0,0.0,0.0,1,2590.25,0
1,1,12,7,1,2726.539993286133,0,227.79,96,0,0,0,0.0,0.0,0.0,0,2726.54,0
1,1,12,8,1,2987.3099670410156,0,227.79,96,0,0,0,0.0,0.0,0.0,0,2987.31,0
1,1,12,9,1,1917.9300384521484,6,227.79,96,0,6,2,230.76,228.92000000000002,-926.72,10,991.21,0
1,1,12,10,1,670.9198913574219,7,227.79,96,0,0,2,0.0,226.05,452.1,5,1123.02,0
1,1,12,11,1,2162.3399353027344,6,227.79,96,0,0,2,0.0,232.21,464.41,4,2626.75,0
1,1,12,12,1,922.800048828125,7,227.79,96,0,0,2,0.0,233.38,466.75,5,1389.55,0
1,1,13,1,1,1762.739990234375,2,30.48,72,28,0,0,0.0,0.0,0.0,2,1818.74,56
1,1,13,2,1,1479.93994140625,6,30.48,72,28,0,0,0.0,0.0,0.0,6,1647.94,168
1,1,13,3,1,1390.1200256347656,5,30.48,72,28,0,0,0.0,0.0,0.0,5,1530.1200000000001,140
1,1,13,4,1,2253.0298767089844,3,30.48,72,28,0,0,0.0,0.0,0.0,3,2337.03,84
1,1,13,5,1,1239.5401000976562,7,30.48,72,28,0,0,0.0,0.0,0.0,7,1435.54,196
1,1,13,6,1,2590.249969482422,1,30.48,72,28,1,1,30.48,30.48,0.0,1,2618.25,28
1,1,13,7,1,2726.539993286133,0,30.48,72,28,0,0,0.0,0.0,0.0,0,2726.54,0
1,1,13,8,1,2987.3099670410156,0,30.48,72,28,0,0,0.0,0.0,0.0,0,2987.31,0
1,1,13,9,1,991.2099761962891,10,30.48,72,28,0,0,0.0,0.0,0.0,10,1271.21,280
1,1,13,10,1,1123.0198974609375,5,30.48,72,28,0,0,0.0,0.0,0.0,5,1263.02,140
1,1,13,11,1,2626.7499389648438,4,30.48,72,28,0,0,0.0,0.0,0.0,4,2738.75,112
1,1,13,12,1,1389.550048828125,5,30.48,72,28,0,0,0.0,0.0,0.0,5,1529.55,140
1,1,14,1,1,1818.739990234375,2,33.86,48,28,0,0,0.0,0.0,0.0,2,1874.74,56
1,1,14,2,1,1647.93994140625,6,33.86,48,28,0,1,0.0,33.86,33.86,5,1821.8,140
1,1,14,3,1,1530.1200256347656,5,33.86,48,28,0,0,0.0,0.0,0.0,5,1670.1200000000001,140
1,1,14,4,1,2337.0298767089844,3,33.86,48,28,1,0,33.86,0.0,-33.86,4,2415.17,112
1,1,14,5,1,1435.5401000976562,7,33.86,48,28,1,0,40.47,0.0,-40.47,8,1619.07,224
1,1,14,6,1,2618.249969482422,1,33.86,48,28,0,1,0.0,48.35,48.35,0,2666.6,0
1,1,14,7,1,2726.539993286133,0,33.86,48,28,1,0,40.300000000000004,0.0,-40.300000000000004,1,2714.2400000000002,28
1,1,14,8,1,2987.3099670410156,0,33.86,48,28,1,0,48.35,0.0,-48.35,1,2966.96,28
1,1,14,9,1,1271.209976196289,10,33.86,48,28,0,0,0.0,0.0,0.0,10,1551.21,280
1,1,14,10,1,1263.0198974609375,5,33.86,48,28,0,0,0.0,0.0,0.0,5,1403.02,140
1,1,14,11,1,2738.7499389648438,4,33.86,48,28,0,2,0.0,40.38,80.77,2,2875.52,56
1,1,14,12,1,1529.550048828125,5,33.86,48,28,0,0,0.0,0.0,0.0,5,1669.55,140
1,1,15,1,1,1874.739990234375,2,19.91,24,28,0,1,0.0,21.79,21.79,1,1924.53,28
1,1,15,2,1,1821.7999420166016,5,19.91,24,28,2,0,21.63,0.0,-43.26,7,1974.54,196
1,1,15,3,1,1670.1200256347656,5,19.91,24,28,0,3,0.0,28.29,84.88,2,1811.0,56
1,1,15,4,1,2415.169876098633,4,19.91,24,28,0,2,0.0,22.77,45.550000000000004,2,2516.7200000000003,56
1,1,15,5,1,1619.0700988769531,8,19.91,24,28,0,3,0.0,26.73,80.19,5,1839.26,140
1,1,15,6,1,2666.599967956543,0,19.91,24,28,1,0,30.3,0.0,-30.3,1,2664.3,28
1,1,15,7,1,2714.2399940490723,1,19.91,24,28,0,0,0.0,0.0,0.0,1,2742.2400000000002,28
1,1,15,8,1,2966.9599685668945,1,19.91,24,28,6,0,25.97,0.0,-155.84,7,3007.12,196
1,1,15,9,1,1551.209976196289,10,19.91,24,28,5,0,30.67,0.0,-153.36,15,1817.8500000000001,420
1,1,15,10,1,1403.0198974609375,5,19.91,24,28,0,3,0.0,24.88,74.63,2,1533.65,56
1,1,15,11,1,2875.51993560791,2,19.91,24,28,0,1,0.0,38.43,38.43,1,2941.9500000000003,28
1,1,15,12,1,1669.550048828125,5,19.91,24,28,0,1,0.0,37.29,37.29,4,1818.8400000000001,112
1,2,1,1,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,2,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,3,1,600.0,4,383.07,360,28,1,1,383.07,383.07,0.0,4,712.0,112
1,2,1,4,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,5,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,6,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,7,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,8,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,9,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,10,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,11,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,1,12,1,600.0,4,383.07,360,28,0,0,0.0,0.0,0.0,4,712.0,112
1,2,2,1,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,2,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,3,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,4,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,5,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,6,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,7,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,8,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,9,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,10,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,11,1,712.0,4,394.01,336,60,0,0,0.0,0.0,0.0,4,952.0,240
1,2,2,12,1,712.0,4,394.01,336,60,1,1,394.01,394.01,0.0,4,952.0,240
1,2,3,1,1,952.0,4,397.37,312,0,2,1,405.49,398.51,-412.48,5,539.52,0
1,2,3,2,1,952.0,4,397.37,312,0,0,1,0.0,397.37,397.37,3,1349.3700000000001,0
1,2,3,3,1,952.0,4,397.37,312,0,0,1,0.0,415.77,415.77,3,1367.77,0
1,2,3,4,1,952.0,4,397.37,312,0,2,1,402.47,406.45,-398.49,5,553.51,0
1,2,3,5,1,952.0,4,397.37,312,0,2,1,407.14,407.2,-407.08,5,544.92,0
1,2,3,6,1,952.0,4,397.37,312,0,2,1,402.73,409.54,-395.92,5,556.08,0
1,2,3,7,1,952.0,4,397.37,312,0,0,1,0.0,408.49,408.49,3,1360.49,0
1,2,3,8,1,952.0,4,397.37,312,0,2,1,400.36,395.92,-404.81,5,547.19,0
1,2,3,9,1,952.0,4,397.37,312,0,0,1,0.0,403.36,403.36,3,1355.3600000000001,0
1,2,3,10,1,952.0,4,397.37,312,0,2,1,407.09000000000003,405.69,-408.49,5,543.51,0
1,2,3,11,1,952.0,4,397.37,312,0,0,1,0.0,398.49,398.49,3,1350.49,0
1,2,3,12,1,952.0,4,397.37,312,0,0,1,0.0,403.79,403.79,3,1355.79,0
1,2,4,1,1,539.52001953125,5,427.71000000000004,288,8,0,1,0.0,426.2,426.2,4,997.72,32
1,2,4,2,1,1349.3699951171875,3,427.71000000000004,288,8,3,1,418.6,421.35,-834.44,5,554.9300000000001,40
1,2,4,3,1,1367.7699890136719,3,427.71000000000004,288,8,0,1,0.0,422.04,422.04,2,1805.81,16
1,2,4,4,1,553.510009765625,5,427.71000000000004,288,8,0,1,0.0,418.25,418.25,4,1003.76,32
1,2,4,5,1,544.9199829101562,5,427.71000000000004,288,8,0,1,0.0,420.99,420.99,4,997.91,32
1,2,4,6,1,556.0799865722656,5,427.71000000000004,288,8,0,1,0.0,431.63,431.63,4,1019.71,32
1,2,4,7,1,1360.489990234375,3,427.71000000000004,288,8,3,1,424.99,425.72,-849.26,5,551.23,40
1,2,4,8,1,547.1900329589844,5,427.71000000000004,288,8,0,1,0.0,427.71000000000004,427.71000000000004,4,1006.9,32
1,2,4,9,1,1355.3599853515625,3,427.71000000000004,288,8,3,1,426.28000000000003,414.16,-864.6800000000001,5,530.6800000000001,40
1,2,4,10,1,543.510009765625,5,427.71000000000004,288,8,0,1,0.0,419.59000000000003,419.59000000000003,4,995.1,32
1,2,4,11,1,1350.489990234375,3,427.71000000000004,288,8,0,1,0.0,428.27,428.27,2,1794.76,16
1,2,4,12,1,1355.7900085449219,3,427.71000000000004,288,8,3,1,424.05,425.86,-846.3000000000001,5,549.49,40
1,2,5,1,1,997.7200317382812,4,494.42,264,28,1,0,483.34000000000003,0.0,-483.34000000000003,5,654.38,140
1,2,5,2,1,554.9299621582031,5,494.42,264,28,0,1,0.0,483.34000000000003,483.34000000000003,4,1150.27,112
1,2,5,3,1,1805.8099975585938,2,494.42,264,28,0,0,0.0,0.0,0.0,2,1861.81,56
1,2,5,4,1,1003.760009765625,4,494.42,264,28,0,0,0.0,0.0,0.0,4,1115.76,112
1,2,5,5,1,997.9099731445312,4,494.42,264,28,0,0,0.0,0.0,0.0,4,1109.91,112
1,2,5,6,1,1019.7099914550781,4,494.42,264,28,0,0,0.0,0.0,0.0,4,1131.71,112
1,2,5,7,1,551.2300109863281,5,494.42,264,28,0,1,0.0,486.53000000000003,486.53000000000003,4,1149.76,112
1,2,5,8,1,1006.9000244140625,4,494.42,264,28,0,0,0.0,0.0,0.0,4,1118.9,112
1,2,5,9,1,530.6800231933594,5,494.42,264,28,0,1,0.0,494.42,494.42,4,1137.1000000000001,112
1,2,5,10,1,995.1000061035156,4,494.42,264,28,0,0,0.0,0.0,0.0,4,1107.1000000000001,112
1,2,5,11,1,1794.7599792480469,2,494.42,264,28,3,0,490.19,0.0,-1470.56,5,464.2,140
1,2,5,12,1,549.4899597167969,5,494.42,264,28,0,1,0.0,489.61,489.61,4,1151.1000000000001,112
1,2,6,1,1,654.3800354003906,5,369.52,240,0,0,2,0.0,366.40000000000003,732.8000000000001,3,1387.18,0
1,2,6,2,1,1150.2699584960938,4,369.52,240,0,0,1,0.0,369.52,369.52,3,1519.79,0
1,2,6,3,1,1861.8099975585938,2,369.52,240,0,4,1,368.53000000000003,360.19,-1113.93,5,747.88,0
1,2,6,4,1,1115.760009765625,4,369.52,240,0,2,1,370.2,371.01,-369.39,5,746.37,0
1,2,6,5,1,1109.9099731445312,4,369.52,240,0,0,1,0.0,373.39,373.39,3,1483.3,0
1,2,6,6,1,1131.7099914550781,4,369.52,240,0,0,1,0.0,362.59000000000003,362.59000000000003,3,1494.3,0
1,2,6,7,1,1149.760009765625,4,369.52,240,0,3,1,370.61,376.53000000000003,-735.3100000000001,6,414.45,0
1,2,6,8,1,1118.9000244140625,4,369.52,240,0,0,1,0.0,368.38,368.38,3,1487.28,0
1,2,6,9,1,1137.1000366210938,4,369.52,240,0,3,1,369.75,366.90000000000003,-742.35,6,394.75,0
1,2,6,10,1,1107.1000061035156,4,369.52,240,0,0,1,0.0,368.19,368.19,3,1475.29,0
1,2,6,11,1,464.1999206542969,5,369.52,240,0,0,2,0.0,373.52,747.03,3,1211.23,0
1,2,6,12,1,1151.0999450683594,4,369.52,240,0,2,1,366.8,372.68,-360.92,5,790.1800000000001,0
1,2,7,1,1,1387.1800231933594,3,371.2,216,60,0,0,0.0,0.0,0.0,3,1567.18,180
1,2,7,2,1,1519.7899475097656,3,371.2,216,60,3,0,374.16,0.0,-1122.48,6,757.3100000000001,360
1,2,7,3,1,747.8800048828125,5,371.2,216,60,0,1,0.0,371.2,371.2,4,1359.08,240
1,2,7,4,1,746.3699951171875,5,371.2,216,60,0,1,0.0,367.08,367.08,4,1353.45,240
